0.049618
0.049951
0.050636
0.049849
0.050299
0.049742
0.049596
0.050458
0.050051
0.050379
0.049508
0.051169
0.049328
0.049519
0.050104
0.049986
0.050251
0.050275
0.049481
0.050752
0.050020
0.050021
0.049466
0.049884
0.050317
0.049747
0.050175
0.050766
0.049500
0.049626
0.050890
0.049267
0.050751
0.050007
0.049658
0.050309
0.049241
0.050971
0.049473
0.049855
0.050454
0.050169
0.049707
0.049713
0.050324
0.050046
0.049629
0.050371
0.049959
0.050014
0.049983
0.050560
0.049906
0.049980
0.049630
0.050741
0.049292
0.049935
0.050150
0.050162
0.049886
0.050290
0.049857
0.049885
0.050869
0.050048
0.049916
0.050443
0.049269
0.049817
0.050313
0.049953
0.049685
0.050622
0.049563
0.050343
0.049771
0.049954
0.049900
0.051559
0.049238
0.050539
0.049683
0.049200
0.050184
0.051475
0.048564
0.049868
0.050049
0.050065
0.049853
0.050199
0.049958
0.050738
0.050608
0.048758
0.051304
0.048850
0.050933
0.050245
0.049410
0.050025
0.049205
0.050127
0.050765
0.049384
0.050775
0.049108
0.050131
0.049985
0.050501
0.049922
0.049814
0.050609
0.049860
0.050112
0.050137
0.049286
0.050216
0.050432
0.050065
0.049646
0.049867
0.049949
0.051135
0.050058
0.049627
0.049552
0.049832
0.050283
0.050078
0.050484
0.049537
0.049587
0.050272
0.050093
0.050446
0.049524
0.050228
0.049850
0.050224
0.049907
0.050176
0.049562
0.050565
0.049920
0.050111
0.050003
0.050366
0.050698
0.049176
0.050221
0.049514
0.051207
0.049774
0.050053
0.049408
0.050582
0.049986
0.050052
0.050013
0.050383
0.049512
0.050152
0.049423
0.050580
0.050797
0.049738
0.049051
0.050798
0.048923
0.051004
0.049681
0.050007
0.049614
0.050998
0.049309
0.050051
0.049536
0.049977
0.050423
0.050080
0.049312
0.051008
0.049146
0.050974
0.049015
0.054863
0.045980
0.053933
0.045647
0.049996
0.050769
0.051960
0.050882
0.049595
0.050153
0.049401
0.050572
0.051638
0.049945
0.051376
0.049931
0.052102
0.050044
0.050039
0.048807
0.050430
0.049314
0.050317
0.049887
0.051337
0.050429
0.049434
0.050360
0.050107
0.049526
0.050149
0.050149
0.050845
0.049735
0.049554
0.050555
0.049393
0.050598
0.049595
0.049965
0.050527
0.049413
0.050060
0.051224
0.049245
0.049941
0.050159
0.049732
0.050031
0.050290
0.050279
0.050231
0.049264
0.049989
0.051543
0.048869
0.049713
0.050570
0.049981
0.049913
0.051422
0.048580
